,elo_h,goals_last5_h,xG_last5_h,shots_last5_h,yellow_card_last5_h,red_card_last5_h,key_passes_last5_h,xA_last5_h,xGChain_last5_h,xGBuildup_last5_h,npxG_last5_h,ppda_att_last5_h,ppda_def_last5_h,deep_last5_h,xpts_last5_h,pts_last5_h,elo_last5_h,elo_a,goals_last5_a,xG_last5_a,shots_last5_a,yellow_card_last5_a,red_card_last5_a,key_passes_last5_a,xA_last5_a,xGChain_last5_a,xGBuildup_last5_a,npxG_last5_a,ppda_att_last5_a,ppda_def_last5_a,deep_last5_a,xpts_last5_a,pts_last5_a,elo_last5_a,goals
2923,1470.5213122018408,1.0,0.9912592,9.0,2.0,0.0,7.6,0.6966173142194748,2.8719429980963467,1.601541344076395,0.8426052,205.2,21.8,3.2,1.3584,1.4,1439.9199522962222,1646.4963455527723,1.4,1.6568814,13.8,2.6,0.0,10.2,1.1992268554866314,4.938588082976639,3.067786173149943,1.6568814,172.4,20.0,7.8,1.9308999999999998,1.6,1656.1649358826173,2.0
2924,1614.1436139924165,2.6,2.9718312,17.0,1.4,0.2,12.6,1.8642792887985706,9.30582786872983,6.278139681369066,2.3772372,192.2,23.0,11.4,2.5062800000000003,2.0,1600.2378648347226,1531.0022705125562,1.6,1.2463522,12.8,2.6,0.0,9.8,0.9286983542144298,3.2806773230433466,1.9651454146951437,1.2463522,143.8,23.4,7.0,1.79604,2.0,1540.177111819399,2.0
2925,1498.1245819400524,0.8,1.1264296,9.0,1.8,0.2,7.6,0.9142586506903172,2.5774655401706696,1.6451603643596173,0.9778,188.0,18.4,5.0,1.0150400000000002,1.4,1541.8648002854407,1701.065789619962,1.8,1.5314800000000002,14.2,1.2,0.0,11.4,1.2384078392758966,3.904104581847787,2.0076287843286993,1.382824,249.6,23.8,10.2,1.9425000000000001,1.8,1686.4178125192382,-1.0
2926,1480.1613783079192,1.2,0.7839036,11.8,1.6,0.0,9.0,0.6814781518653035,2.8361106615513565,2.0094901364296676,0.7839036,219.0,24.0,4.0,1.36436,1.2,1466.211589624668,1744.1889489506693,1.8,1.7093485999999998,11.6,1.8,0.0,9.2,1.1867183692753316,4.719954567402601,3.122057767212391,1.263411,210.0,20.6,8.4,1.82546,2.6,1744.8178601017141,0.0
2927,1713.4454992574776,1.6,1.762215,13.2,1.0,0.2,10.8,1.1059710603207349,3.5366737486794593,2.4531173782423137,1.762215,184.0,22.2,8.2,2.06136,2.4,1700.2516522464969,1566.5738355894955,2.4,2.3488160000000002,10.4,2.2,0.0,7.8,1.776533168181777,12.198955170810223,8.763565989956259,2.2001619999999997,169.0,25.4,9.4,2.6276,2.2,1528.9476745391848,0.0
2928,1725.2221919546616,1.6,1.626332,18.8,2.2,0.2,15.4,1.3084921687841415,5.538927867263555,3.6357206419110297,1.477676,245.0,22.6,6.0,1.61862,1.2,1763.8260607790721,1359.967253340274,1.0,0.9694494000000002,10.2,3.0,0.2,7.8,0.6808551263064146,2.5608466520905493,1.2293715249747037,0.7927284000000001,154.4,25.0,3.2,1.1613,0.8,1403.3420479510405,8.0
2929,1439.3846251805471,1.4,1.6579679999999999,15.0,3.4,0.0,9.8,1.115660284087062,2.298943914845586,0.9060604280792177,1.6579679999999999,161.2,25.8,4.0,1.9212399999999998,1.6,1411.0195206596884,1833.7655872714695,3.6,2.663054,19.0,1.6,0.2,15.4,2.140343922190368,10.020831286162139,6.424879203736782,2.5143980000000004,229.6,23.2,12.2,2.45216,3.0,1799.462264887437,-1.0
2930,1622.5718992824707,1.8,1.435546,11.6,1.4,0.0,10.2,1.0862390218302607,3.8046514781191947,2.007755044847727,1.13826,243.8,25.0,6.4,1.34988,2.4,1619.281185077761,1342.8563772489613,1.0,1.2565152000000004,11.6,3.2,0.2,9.0,0.9606797225773335,3.753398504294455,2.011671475879848,1.2565152000000004,282.0,25.8,4.2,1.10726,0.8,1347.347259819355,1.0
2931,1343.3383395391506,1.0,1.1005784000000003,13.0,2.2,0.2,9.6,0.7997639648616314,3.031844432465732,1.57461111061275,1.1005784000000003,133.2,22.6,3.2,0.72494,0.8,1356.5232085038201,1668.7854402492494,1.4,1.4488569999999998,12.8,2.0,0.0,10.0,1.2672155879437923,4.794386949017644,3.0899813380092382,1.4488569999999998,152.0,23.2,9.0,1.8600999999999999,1.6,1658.3013341500653,1.0
2932,1614.6909561298603,0.4,1.7402757999999998,19.4,2.0,0.0,15.0,1.3055453503504395,5.48322564959526,3.7073475388810038,1.7402757999999998,205.6,23.4,11.6,1.3144200000000001,0.2,1692.1539793361735,1354.983310903479,1.2,0.9543738000000002,11.8,2.6,0.0,8.2,0.5877749498933553,2.575753751769662,1.4495967503637075,0.9543738000000002,237.0,19.2,4.2,1.2244,2.6,1290.3918283425246,2.0
2933,1263.0749442888489,0.2,0.6785294000000001,10.2,2.2,0.0,6.4,0.40726903527975084,1.3942825987935066,0.8912109324708581,0.5298728,250.0,24.0,3.2,0.5041200000000001,0.2,1303.2162883641827,1648.211259506373,1.8,1.946278,17.6,1.6,0.4,13.6,1.2771249953657389,5.003098816797137,2.9035337541252373,1.5003124,196.2,25.2,8.2,1.64664,1.8,1655.798445781097,-3.0
2934,1576.8686765198727,1.4,1.4679004,13.0,2.6,0.4,9.8,1.035347981005907,4.938982354849577,3.1377586789429186,1.4679004,284.8,24.8,6.0,1.19868,1.2,1621.7550605501706,1381.7534899412035,1.0,0.9443775999999999,13.0,3.0,0.0,9.0,0.575992875918746,1.8211181430146097,0.9805815221741796,0.7957476000000001,263.6,23.4,3.0,1.0229000000000001,1.8,1343.1991403009447,0.0
2935,1394.8397220572733,0.6,0.7709626,9.4,1.6,0.0,5.8,0.5966134198009968,2.3938049033284186,1.2940266977995634,0.7709626,222.0,23.8,3.0,0.67002,0.8,1394.973605076831,1689.4145235504927,1.2,1.8461504000000002,15.6,2.6,0.0,11.8,1.4662959668785334,5.621770845353604,3.410565688461065,1.8461504000000002,247.0,25.2,7.8,1.9165199999999998,1.8,1656.9171332759968,-1.0
2936,1736.9059109163834,1.8,1.5849023999999998,11.4,2.0,0.0,9.4,1.1098429281264544,4.860268956422805,3.219569966942072,1.2876168,203.6,21.6,7.2,1.6314,2.2,1745.9647772928201,1371.1938463906013,1.0,1.1473488000000003,11.4,1.8,0.0,7.6,0.6744249694049358,2.1890639763325455,1.2287716498598455,0.8185499999999999,231.4,26.0,3.6,1.31744,1.0,1383.3680210236564,1.0
2937,1330.8512709914614,1.2,0.8846262400000002,8.4,2.2,0.2,6.6,0.657207578420639,2.982894013263285,2.0756332736462353,0.7359706399999999,192.4,22.8,3.4,1.05996,0.6,1365.3610192534304,1709.3793478895002,2.2,1.7847490000000001,13.2,1.2,0.2,11.0,1.1023933175951242,4.385271764732897,2.9584210911765694,1.7847490000000001,207.2,21.2,7.8,2.10956,2.4,1700.5322570644178,-1.0
2938,1287.6015061135183,0.6,0.8867744,11.0,2.2,0.0,5.8,0.38856573440134523,1.6459115862846374,0.8796674009412527,0.7359186,182.8,24.2,5.4,0.99346,0.2,1330.8948589391784,1663.917121307764,1.4,1.0069620000000001,15.8,1.8,0.0,12.4,0.7923578938469291,3.9123334016650917,2.732062435802072,1.0069620000000001,158.4,20.6,7.0,1.07246,1.8,1624.5861574491005,-1.0
2939,1679.487469667595,1.6,1.7650566,15.6,0.8,0.2,12.2,1.3978496687486768,4.291895464994013,1.8151431906968356,1.6142026,214.0,22.6,5.0,1.7067,2.4,1662.7875321645806,1226.1467723942521,1.2,0.5893562,7.2,2.4,0.0,5.4,0.5650223564356566,2.378352235071361,1.5014908149838448,0.5893562,237.4,22.4,3.6,0.23898000000000003,0.4,1232.317972410024,1.0
2940,1397.0775222675518,1.2,1.1837038,10.8,2.2,0.0,8.6,1.0758893132209777,3.114474418759346,1.800156594067812,1.1837038,275.0,22.8,6.0,1.13588,1.8,1337.9593433048592,1522.434692800539,1.4,2.1135010000000003,15.2,2.0,0.0,12.0,1.4541280459612609,4.139238500967622,2.1358548812568188,1.8090330000000001,251.2,21.2,5.0,1.7633800000000002,1.4,1512.6741013403594,0.0
2941,1587.1584156088172,1.8,1.5647188,13.6,2.0,0.0,10.2,0.6983457358554006,3.0541789956390857,1.434676545485854,1.2602528000000004,272.2,26.2,5.4,1.8545200000000002,2.2,1540.2615203484215,1431.812780725715,0.8,1.1367958,10.2,0.6,0.2,7.2,0.8601178832352161,2.611646772734821,1.3541658487170936,1.1367958,228.6,23.2,6.6,1.0428399999999998,1.6,1474.0569114126508,3.0
2942,1277.5557297385387,0.4,1.0623278,8.8,1.4,0.0,7.2,0.9462383314967155,3.1710269398987294,1.9057247165590525,1.0623277999999998,327.2,19.2,5.4,0.7043,0.0,1316.3270009061541,1641.7504159742482,2.0,1.7761054,14.2,0.8,0.0,11.0,1.3725812021642922,5.998385959118605,3.8783053237944842,1.6238794000000003,288.0,24.2,9.4,1.8832600000000004,2.6,1601.295446116976,-1.0
2943,1689.8694882104724,1.2,1.612012,13.2,1.8,0.0,9.8,1.0780947832390666,5.246496792510152,3.243355667963624,1.45978,246.0,24.2,9.4,1.94804,2.6,1672.3974315156665,1260.9824936713262,0.4,1.0116158,11.2,2.6,0.0,8.6,0.7892609333619476,3.1589112149551513,1.9411083534359932,0.8593817999999999,232.2,24.4,6.0,1.4095,0.6,1263.944548792408,-1.0
2944,1667.3964835725355,1.6,1.8070620000000002,14.0,1.8,0.4,10.2,0.9342988853342831,4.121250475943088,2.572332132142037,1.3503606000000001,202.0,18.2,6.8,1.5592199999999998,1.8,1676.7235734841688,1324.4056044377958,1.0,1.5725795999999999,15.6,1.0,0.0,11.0,1.085517616942525,4.696023229509592,2.7467380253598095,1.5725795999999999,262.0,19.0,5.4,1.8427599999999997,1.6,1271.725754700989,0.0
2945,1441.8005194399734,0.8,1.1981066,8.0,2.6,0.0,6.6,0.9355331832543016,3.147202556952834,1.9225863676518202,1.0458729999999998,211.2,18.0,3.4,1.1946,1.0,1478.264070463214,1686.151484874983,1.6,1.7817478000000002,11.4,1.8,0.0,7.8,1.2381565943360329,4.17323311958462,2.3559228213503958,1.6295158,203.4,20.8,7.6,1.8526399999999996,2.0,1692.9511157588627,1.0
2946,1501.0951672992803,1.2,1.4432736,11.2,1.8,0.0,8.6,1.2507689926773309,3.187785376235843,1.5804916523396968,1.4432736,377.2,19.8,6.0,1.75072,2.0,1484.00779869939,1571.5910344372717,1.2,1.5579598000000001,15.8,2.4,0.0,12.4,1.2502259599044918,4.888215792365372,3.3388276722282173,1.4057278,232.4,22.8,10.2,1.63568,1.0,1579.935486744048,0.0
2947,1488.4275029701469,1.2,1.7580086000000001,14.0,1.2,0.0,9.8,1.2001368755474686,5.952684015035629,4.113845931366086,1.6057746000000002,219.0,24.2,9.4,1.7877399999999999,1.2,1537.1139616099094,1540.2850004819654,1.2,1.5351908,10.6,0.4,0.0,7.4,1.0745176328346133,5.34752610847354,3.513122698292136,1.3829588000000002,250.4,19.4,4.2,1.74532,0.8,1546.6724906524332,0.0
2948,1652.3828192490857,2.8,2.2054054,15.0,1.0,0.0,12.2,1.6941002117469908,6.485559491068125,3.5442516760900618,2.0531714,256.2,20.2,7.0,1.6793999999999998,2.2,1639.8015678035495,1500.4476589961646,0.8,0.8753907999999999,12.6,2.0,0.2,8.6,0.5580401904881,2.2537304745987057,1.2625786874443292,0.7231578000000002,243.8,23.0,4.0,1.08102,0.8,1511.4335794966476,1.0
2949,1411.5779733179008,1.8,1.5404566,11.6,2.2,0.0,9.2,1.3696531385183335,4.435962602868676,2.313954661786556,1.5404566,300.4,26.4,6.0,1.41512,1.4,1375.7886176713148,1447.572641881797,1.6,1.1543432,12.4,1.4,0.2,8.0,0.7047742269933224,2.5135364547371863,1.1387410268187523,1.1543432,297.4,13.2,3.6,0.82122,1.6,1444.334917616102,-2.0
2950,1418.9539827663486,0.2,1.2898755999999998,13.6,3.0,0.2,9.6,0.7679437657818198,3.106992296688259,1.8185079028829931,1.1376415999999998,211.0,21.0,3.4,1.1239000000000001,1.0,1419.1726937550584,1472.127993977232,1.0,1.1947328000000002,10.8,1.0,0.0,7.2,0.8652615509927273,2.5980319494381545,1.48754139021039,1.1947328000000002,232.2,25.4,6.6,1.2353399999999999,2.2,1468.463298065455,3.0
2951,1240.3984547531436,0.6,0.8678351999999998,8.2,3.0,0.2,6.4,0.7781137818470597,2.8562215404585003,1.633789161965251,0.8678351999999998,248.8,23.4,5.4,1.01212,0.2,1272.313138769507,1389.5374647350586,0.8,0.7990183999999998,8.8,1.2,0.0,6.4,0.5738051302731038,1.4207238988950848,0.5684532407671213,0.6467851999999998,346.8,18.2,3.0,0.7484,0.4,1406.372389872372,1.0
2952,1419.979095698131,1.2,1.5184010000000001,13.8,2.4,0.0,10.2,1.2042044769972562,4.646028267778457,2.7284647880122064,1.5184010000000001,287.6,24.0,4.2,1.00284,2.0,1416.6531934616046,1341.1487297975846,1.2,1.3286944,12.4,2.0,0.0,8.8,0.7952658535912633,2.765011754259467,1.3836391797289251,1.0242268,311.8,25.2,5.4,1.53106,0.8,1340.5873306610652,-1.0
2953,1496.3327044036384,2.0,1.37311592,10.4,2.4,0.2,8.0,1.14396413564682,3.560756632313132,1.7733422804623842,1.22088192,262.0,19.8,4.0,1.3876,1.8,1431.2389241487758,1436.3214868066182,1.2,0.9995008000000001,10.8,1.0,0.0,8.8,0.801093046925962,2.3920585861429573,1.1832700911909342,0.8472670000000001,338.8,21.4,4.0,0.9597599999999998,1.2,1402.5730566454017,0.0
2954,1427.7046961081664,0.4,0.458131,7.8,1.4,0.2,6.8,0.4343356556259096,1.6461829341948033,0.9984488487243652,0.458131,382.4,13.2,2.2,0.52498,0.8,1439.6702176585145,1521.5336178094376,1.6,1.2977370000000001,8.2,1.4,0.2,5.8,0.8342720899730921,3.8985513895750046,2.4304993744939565,1.1455032,306.4,19.2,3.8,1.16226,1.6,1479.9024179647054,0.0
2955,1533.3951023691575,1.4,1.2722485999999997,15.6,1.8,0.0,12.0,1.1138069732114673,4.278991965577006,2.6493913419544697,1.2722486000000002,245.6,22.4,4.8,1.34198,1.2,1547.2134018226932,1417.117305941743,0.6,1.0528071999999997,9.8,1.8,0.0,7.4,0.8967477224767209,2.8875930920243262,1.5068459566682577,1.0528071999999997,344.6,17.0,4.0,0.7469399999999999,0.6,1464.7348660078246,0.0
2956,1511.533185102193,1.0,0.8475360000000001,10.6,0.8,0.0,7.8,0.5512910436838865,1.958195661380887,0.8987817250192165,0.8475360000000002,294.4,19.0,2.8,0.91252,1.8,1530.8700219149857,1415.6748196258877,1.4,1.1892599999999998,8.8,2.4,0.0,7.2,0.8197527648881078,3.17833022903651,1.6585024101659656,0.8847921999999999,292.6,16.4,4.8,1.1134799999999998,1.4,1413.5053182147908,0.0
2957,1339.4539949050459,1.4,1.1361607999999999,12.0,1.6,0.2,8.4,0.9019724629819393,2.8874333303421738,1.4386753959581255,1.1361607999999999,301.4,19.4,4.4,1.15314,1.2,1340.3361195194989,1486.378952058866,1.0,1.0106492,11.0,1.8,0.0,9.0,0.6478261249139905,2.5872247725725175,1.9242238752543925,0.7061824000000001,309.0,19.8,3.0,1.2967600000000001,2.0,1442.8130753476748,0.0
2958,1342.5624313897754,0.8,0.8420186000000001,11.0,2.8,0.4,8.4,0.7141452614217997,2.662567858397961,1.4123183514922857,0.8420186000000001,153.6,23.8,4.2,0.5027799999999999,0.0,1380.174006698632,1420.3813160236045,0.8,1.2843360000000001,11.8,3.4,0.0,9.2,1.1259173043072224,5.412619991786778,3.9251836251467465,1.2843360000000001,214.4,20.8,6.0,1.3882599999999998,0.8,1441.0283678831415,0.0
2959,1451.1938878691128,0.6,0.7052834000000001,8.8,2.2,0.0,7.4,0.5372121492400765,1.207842468842864,0.4262989431619644,0.7052834000000001,220.6,28.2,3.6,0.8558199999999999,0.8,1472.0943179349747,1430.830046781201,1.0,1.2759738,12.2,3.0,0.0,9.0,0.8233409479260445,2.0023571982979775,0.6543506998568773,1.2759738,196.6,28.0,3.2,1.4119800000000002,0.8,1427.439246708235,1.0
2960,1494.7296206129186,1.4,1.0221622,7.4,1.8,0.4,4.4,0.5768264597281814,2.886714939773083,1.7471453540027142,0.8735061999999999,268.4,22.8,2.8,1.1653,1.4,1504.6643955272098,1383.161131649067,1.2,1.6448260000000001,14.4,1.0,0.2,11.0,1.1518859177827836,4.711458751559258,3.021316383779049,1.4963000000000002,237.6,21.8,5.0,1.3326,1.2,1413.445289445043,0.0
2961,1419.3230718038924,1.4,1.375631,12.6,3.2,0.0,7.8,0.673749734647572,3.1281733751296996,1.5770530054345726,1.375631,297.2,26.0,3.6,1.2357,1.8,1357.6129565988383,1503.821233105303,1.2,1.6784009999999998,14.2,2.8,0.2,10.8,1.0343806743621826,3.140436314418912,1.6905249994248153,1.381089,182.0,22.2,5.6,1.5558400000000003,1.2,1474.5765063157671,0.0
2962,1507.5652016154406,1.0,1.1702956,10.8,1.4,0.0,7.6,0.9140108551830053,3.7109961841255426,2.097714762017131,1.1702956,258.2,21.0,6.8,1.5167000000000002,1.4,1498.4160066322515,1318.2789331438782,0.6,1.0286412,14.0,1.8,0.0,10.0,0.7936356887221336,3.8492955558001993,2.455313802883029,1.0286412,221.6,19.6,4.0,1.09064,0.4,1346.8852210669154,-1.0
2963,1288.8373268495582,0.8,1.3159492,10.4,1.8,0.0,6.8,0.7103472515940666,3.24885631762445,1.9481884680688382,0.8699805999999999,266.6,24.4,4.0,0.85914,0.6,1280.1113933305232,1471.1609979931006,1.2,1.3884294000000001,14.6,2.0,0.0,10.8,0.9991033902391792,4.222973525524139,2.5699864285066725,1.2398,180.2,22.2,5.4,1.18788,1.0,1516.587848180705,0.0
2964,1394.6664333367348,0.8,0.8148094,8.8,3.4,0.0,6.2,0.4216208776459098,1.373644218221307,0.6480464447289705,0.6661534,250.2,27.6,3.2,0.7121199999999999,0.8,1422.9005472811127,1532.6413196392095,1.8,1.34728,12.6,1.8,0.0,9.8,0.8428318675607442,2.912021627649665,1.7354177303612233,1.34728,150.6,21.8,6.4,1.7550000000000001,1.4,1533.8458748873902,0.0
2965,1535.2164455969191,1.8,1.5499234,11.2,1.4,0.0,8.8,1.3236304569989443,4.952070631086826,2.8945626519620418,1.5499234,187.2,31.4,7.2,1.6758799999999998,1.8,1496.3122384475919,1404.8939944789388,1.0,0.7432468000000002,10.8,1.6,0.0,7.6,0.5645384591072797,2.402659862674773,1.3041277779266238,0.7432468,244.6,20.0,3.2,0.9837,1.4,1396.6598651610004,1.0
2966,1395.4346467820762,1.0,0.9821252000000003,11.8,1.4,0.0,7.8,0.609186060167849,2.097123872488737,1.1856947341933846,0.8019812,307.2,20.0,2.6,1.20638,1.2,1391.6592225550637,1485.2176504900717,1.2,0.9342776,11.8,1.8,0.0,9.4,0.831681240350008,3.041912197321653,2.0945162234827874,0.9342776,244.6,23.8,3.8,1.46524,1.2,1461.6787005597948,0.0
2967,1346.2030593938737,1.4,0.9960941999999999,11.4,2.2,0.0,8.2,0.8801097804680467,3.374286884441972,2.013064717501402,0.9960941999999999,222.8,23.6,2.6,0.85784,0.8,1340.2221059299761,1363.8827918304482,0.6,1.0811758,12.2,3.2,0.2,7.8,0.5396248145028949,2.0731220304965974,0.9262343032285572,1.0811758,296.4,26.0,3.0,1.0319399999999999,1.2,1345.2079329655014,-1.0
2968,1346.6093756535206,0.8,1.2339100000000003,13.4,2.2,0.4,9.6,0.7806366657838225,3.0547149827703834,1.7240766433998942,1.0852536000000002,153.0,25.4,3.4,0.94528,0.8,1366.9951935794056,1349.4742321662595,1.2,1.1922287999999999,11.2,3.8,0.0,8.2,0.6799498353153467,2.1619336688891053,1.054198294878006,0.8949198,196.4,25.0,3.4,1.63166,1.6,1301.0343402624515,-1.0
2969,1542.6248187187261,1.4,1.541151,15.2,2.4,0.0,11.0,0.9350189696997404,4.324037572741508,2.770259138941765,1.3889172000000003,247.8,23.4,6.0,1.8697199999999998,1.8,1523.033758929109,1403.9960144871918,1.8,1.425009,11.4,2.0,0.0,9.2,1.2697432648390532,3.540990634635091,1.7566800523549317,1.425009,310.4,24.6,5.6,1.36826,1.8,1356.2990228176445,0.0
2970,1454.556898229509,0.8,0.8296862,6.6,0.6,0.2,6.0,0.7285978524014354,2.891961631178856,1.883733098767698,0.8296862,297.0,19.8,4.8,0.88806,1.0,1450.020894683179,1557.0418603204748,0.8,0.8732536,10.0,1.6,0.0,7.8,0.6978199049830437,3.6713879564777017,2.464417213946581,0.8732536000000002,256.8,14.0,4.8,1.7223400000000002,2.0,1577.6740943690968,1.0
2971,1443.8299776791175,1.0,1.0031976,6.8,1.4,0.0,5.4,0.7308281973004341,2.4048744179308414,1.1761682063341141,1.0031976,353.8,20.0,3.8,1.1679400000000002,1.2,1484.919592702059,1541.985351452358,1.2,1.2262739999999999,10.0,1.0,0.0,7.2,0.9285552216693759,2.7245014768093823,1.3103513307869434,1.07404,250.6,17.0,3.0,1.5715000000000001,1.4,1557.6144206260983,-2.0
2972,1298.0661427144325,1.2,1.0413052,9.2,1.4,0.0,6.4,0.6409313005395234,1.78293992895633,0.7378520701080561,0.8904513999999999,203.2,15.8,5.0,0.9557800000000001,0.8,1322.5135711041062,1642.744646443459,0.6,0.8618738,13.2,2.2,0.4,9.6,0.5283726125955581,1.9061584822833537,1.0701837692409755,0.7110177999999999,213.8,25.4,7.8,1.2665,1.2,1663.0510591675993,-2.0
2973,1332.9454658034258,0.8,0.475321,7.0,2.6,0.0,5.0,0.2784946711733937,0.8914541339501738,0.39802008103579284,0.475321,254.2,20.6,3.0,0.6142,1.4,1303.8749801043152,1535.2876348083437,1.0,0.9754657999999999,11.8,2.4,0.2,8.6,0.7177456219680607,2.0053043819963934,0.7918182057328522,0.8246112,249.6,19.0,4.8,1.33224,0.8,1536.9549075398722,0.0
2974,1446.5553351075516,0.8,1.1738802,14.0,2.0,0.2,10.4,0.8981048127636313,2.8069599263370035,1.6474825900048018,1.1738802,197.0,18.2,5.4,1.0929400000000002,0.8,1479.7912462470722,1206.4007184151958,0.2,0.29700982,6.6,1.2,0.2,5.6,0.2405306115746498,1.0239584652706981,0.60557253472507,0.29700982,249.0,15.2,3.2,0.35426,0.0,1246.7641873011412,0.0
2975,1350.689075838887,1.2,0.8156314,9.2,1.2,0.2,6.0,0.41637665880844,1.32015129532665,0.4383965276181698,0.6647766,216.8,17.6,4.0,1.0756400000000002,1.4,1353.5688273103467,1286.3473423007672,1.4,1.0660441999999999,7.4,2.0,0.0,5.0,0.664438734203577,2.1049900179728867,1.1777592597529292,0.9151904,277.4,15.0,4.6,0.6070599999999999,0.2,1308.4058665752982,4.0
2976,1309.781514417322,1.0,0.8790082,10.2,1.2,0.0,7.0,0.4720266594551504,1.4572774151340127,0.7171427793800831,0.7281544,185.2,14.2,5.4,0.8503999999999999,0.8,1329.2439558000963,1462.8992758049599,1.0,0.9101140000000001,15.2,1.8,0.0,12.0,0.7980291187763214,3.124508100748062,1.922040299884975,0.9101140000000001,236.2,14.0,4.6,1.3201800000000001,1.8,1423.543843517676,-1.0
2977,1592.9854359855685,1.2,1.4170404,12.0,2.2,0.0,9.0,0.9302635792642832,3.196534666977823,1.826910669915378,1.2650223999999999,199.0,25.2,7.2,1.71662,1.8,1648.6459936012707,1276.1024915926275,0.8,0.5547428,11.8,2.8,0.2,9.8,0.4848068444058299,1.5861766206100583,0.8340370779857039,0.5547428,230.2,22.6,2.8,0.56978,0.4,1277.0267231415144,2.0
2978,1395.1951449430228,0.8,0.8481209999999999,12.0,1.8,0.2,9.2,0.5472922695800662,1.7717377411201596,1.0288093095645308,0.8481209999999999,276.2,30.6,3.6,0.9540799999999999,1.2,1390.0290161664636,1541.4127114710943,1.0,1.3367575999999999,11.8,1.8,0.0,8.6,0.7241632789373398,2.338472806289792,1.1931604154407978,1.3367575999999999,183.0,31.2,5.6,1.72092,1.0,1552.875414686905,-2.0
2979,1532.2845961455164,1.0,1.1454795999999998,16.2,0.8,0.2,13.0,0.9077937772497535,4.89581888243556,3.2612908581271767,1.1454796,173.8,21.4,9.2,1.2113399999999999,0.6,1598.6105987910016,1326.1523365608682,1.2,0.9483962,12.0,1.4,0.0,8.8,0.6593863219954074,2.267006226629019,1.3274597300216555,0.9483962,168.8,16.0,6.2,1.13196,1.0,1330.6025816486078,3.0
2980,1180.1531263842219,0.0,0.4296854,8.0,1.4,0.2,5.8,0.337224929779768,1.134875326231122,0.538246482424438,0.4296854,237.2,17.8,3.6,0.54216,0.2,1201.3577328067672,1629.6982261201842,1.8,1.085722,12.2,2.2,0.0,9.4,0.7204335264861583,3.057378007657826,1.609992739185691,0.9348659999999999,200.0,21.8,9.2,1.5354199999999998,2.0,1585.3009270641583,-1.0
2981,1313.4030564879547,0.6,0.5910852,9.4,2.4,0.0,7.4,0.5006409974768757,1.795410642772913,1.1652297012507915,0.5910852,232.8,18.4,5.2,0.67078,0.8,1326.1910429212908,1571.3413296442877,0.4,0.7059356000000001,11.4,0.8,0.0,7.0,0.3006101343780756,0.9960755199193955,0.4129939816892147,0.5550808000000002,268.8,20.6,6.2,1.00712,0.6,1619.9357687477836,1.0
2982,1453.8162351029118,0.8,0.7824278,7.8,2.6,0.0,4.4,0.3306611942127347,1.7807014215737582,1.0844881754368543,0.6315718,231.8,24.2,3.8,1.04782,0.4,1472.1885048246463,1203.9538331982333,0.0,0.43873402000000006,7.8,1.2,0.2,6.8,0.3888825599104166,1.321568244881928,0.6720663541927934,0.43873402000000006,237.0,17.6,3.8,0.4878,0.2,1223.3073350547313,2.0
2983,1317.2159590276976,1.0,0.8488825999999999,12.0,1.6,0.0,8.8,0.6082098989747464,2.308367593958974,1.3717335416004062,0.8488825999999999,188.8,18.2,6.2,0.9178600000000001,1.0,1332.7130708754287,1484.23468481623,0.4,0.621421,7.8,1.8,0.0,6.0,0.44465309623628857,1.7238451791927218,0.8845844825729727,0.621421,244.6,25.2,2.2,0.9544599999999999,1.4,1442.6255050825525,0.0
2984,1506.085481237101,0.8,0.7858786,8.4,2.4,0.0,5.2,0.5523189829662443,2.083147950284183,1.1473737966269255,0.7858786,224.8,16.2,4.6,1.05088,1.0,1504.4495444194342,1185.6125551136493,0.0,0.4838096,8.8,1.0,0.2,6.8,0.3963159941136837,1.2359306342899798,0.5742320403456688,0.4838096,237.0,17.8,4.2,0.53466,0.2,1209.1666450503283,1.0
2985,1359.9310833100637,0.0,0.7000688,9.6,1.4,0.0,7.0,0.3355371138080955,1.4983601687476038,0.8078703969717026,0.7000687999999999,279.4,19.8,3.4,1.1684800000000002,0.4,1372.770898307112,1346.0149890266885,1.0,0.7779368,10.6,2.6,0.0,8.0,0.5586670793592929,2.1579054206609727,1.3007242929190397,0.7779368,214.6,17.6,5.4,0.81174,1.2,1326.3785754555963,2.0
2986,1192.4455282660033,0.0,0.39978022,7.2,1.0,0.2,5.8,0.3362707322463393,1.0724862633273005,0.4828976349905133,0.39978022,244.0,14.6,3.0,0.39664000000000005,0.2,1216.0562932170822,1466.8842594636953,1.0,1.1196215999999999,10.6,1.8,0.0,7.8,0.7685527094639838,2.4648400753736497,1.578445864096284,0.9687655999999999,216.0,18.8,4.8,1.20776,1.4,1467.2367877539275,-1.0
2987,1301.9149062940805,0.4,0.4541506,8.4,1.8,0.0,5.2,0.24855429753661157,0.694553860835731,0.30895125214010477,0.4541506,271.8,16.2,2.0,0.47774,0.6,1275.7829088567264,1505.7584031933038,1.4,1.0731986,8.6,2.4,0.2,6.0,0.6231684535741806,1.4656800569966435,0.7034326586872339,0.7714892,262.6,19.6,4.8,1.4144599999999996,1.4,1468.114250815273,0.0
