,goals,elo,elo_vs,location,goals_las5,goals_vs_las5,xG_las5,xG_vs_las5,shots_las5,shots_vs_las5,yellow_card_las5,yellow_card_vs_las5,red_card_las5,red_card_vs_las5,key_passes_las5,key_passes_vs_las5,xA_las5,xA_vs_las5,xGChain_las5,xGChain_vs_las5,xGBuildup_las5,xGBuildup_vs_las5,npxG_vs_las5,ppda_att_vs_las5,ppda_def_vs_las5,deep_vs_las5,xpts_vs_las5,pts_vs_las5,npxG_las5,ppda_att_las5,ppda_def_las5,deep_las5,elo_las5,elo_vs_las5
34,0.0,1521.495666845375,1440.5650410076316,0,0.8,0.8,1.1849836,0.9885545999999998,13.6,8.0,1.6,1.8,0.0,0.0,9.4,6.2,0.9755618825554848,0.7307248458266258,3.399845098145306,2.7374049928039312,1.9157132098451257,1.3905366204679013,0.9885546000000002,235.2,24.8,2.2,1.17778,1.0,1.1849836000000002,168.6,23.0,7.0,1535.3304185229638,1461.7526808388548
35,2.0,1516.9193966478206,1438.0755235589243,1,0.8,0.8,1.1678816,0.8953821999999999,13.0,7.6,2.0,1.8,0.0,0.0,9.8,5.8,0.9398047212511301,0.6848174795508385,3.217734955996275,2.2821663851849734,1.9381981058046223,1.2192446321249009,0.7433762,233.8,23.4,1.6,1.08658,1.0,1.0158618000000001,178.6,23.6,6.6,1533.3554596440677,1479.257685834374
36,1.0,1532.457115756276,1642.9943292411908,0,0.8,1.0,1.2732182,0.9064334000000001,13.6,7.0,2.4,2.0,0.0,0.0,10.2,5.6,1.0420709678903222,0.7168827556073666,3.12397999279201,2.36311539625749,1.8623740991577507,1.2005940660834313,0.7544274000000001,242.2,25.6,2.2,0.99132,1.2,1.1211984000000002,183.6,23.8,6.8,1532.3593065261518,1488.8995243041045
37,2.0,1538.6138097745518,1550.652355969652,1,1.2,0.8,1.5280482,0.8120329999999999,16.4,7.2,1.8,1.6,0.0,0.0,12.2,6.0,1.1796196138486266,0.628453654050827,5.121848828718067,1.9984741914086044,3.352773760072887,1.0225732188671828,0.6600270000000001,271.2,23.2,1.8,0.80848,0.6,1.3760284000000003,209.2,21.2,7.0,1527.9401887955487,1488.0334679127816
38,1.0,1559.3065269958254,1415.3511240661462,1,1.2,1.0,1.4977581999999998,0.9128109999999999,15.4,8.6,2.2,1.4,0.0,0.0,11.6,6.6,1.057778007350862,0.6241035327315331,4.731226665526629,2.4141357007436453,2.9698143444955347,1.2523367132991552,0.7608050000000001,265.8,22.8,2.8,0.9189599999999999,1.0,1.3457384000000001,240.2,25.2,5.6,1533.75850320397,1497.527674768709
39,1.0,1531.4635484948867,1620.490481989464,0,1.4,1.2,1.5950902,0.9418294000000001,16.0,9.0,2.2,1.8,0.0,0.0,11.4,6.4,1.0597132582217454,0.6338086344301701,4.257540456205606,2.6658126252703367,2.5978411722928287,1.3988515574485063,0.7898234000000001,252.4,23.2,3.2,0.8975799999999999,1.0,1.4430704,242.0,28.2,5.0,1535.7520795338721,1533.5127629650756
40,0.0,1536.4790571689177,1521.7447992470682,0,1.0,1.0,1.3826493999999998,1.1001418,15.6,10.8,2.6,1.6,0.0,0.0,10.4,8.0,0.966224280372262,0.9274363432079553,4.260643231868744,2.7005102880299092,2.7212374188005923,1.3739627208560705,1.1001418,238.4,24.0,4.4,1.23,1.2,1.3826494,253.0,31.4,5.2,1539.6640116380916,1550.2466181027041
41,2.0,1535.6313932134317,1442.3119824409364,1,1.2,0.8,1.7850411999999998,0.9999895999999999,16.6,10.8,2.4,1.8,0.0,0.2,11.4,7.6,1.0983533434569837,0.8159123454242945,4.941400986537337,1.9943363104015588,3.145764325931668,0.8893333114683628,0.9999895999999999,256.4,25.2,4.2,1.00108,1.0,1.6330212,241.6,29.8,6.6,1540.2988671295227,1510.1101487426536
42,2.0,1557.761887358979,1804.5418083447707,0,1.2,1.0,1.4226096,1.147054,14.2,13.2,2.8,2.0,0.2,0.2,9.2,9.2,0.7493272518739105,0.8549629952758551,2.4657899038866162,2.231690685078502,1.356576768681407,0.9812546126544476,1.147054,201.6,30.2,6.2,1.3191599999999999,1.2,1.2705896,273.8,30.2,5.0,1544.128482646408,1560.888039217677
43,1.0,1569.9790567527775,1408.4320523978183,1,1.2,0.8,1.6323436,1.143252,15.2,12.2,2.6,2.0,0.2,0.4,10.6,8.6,1.0629597736522556,0.9371011957526207,3.451693240739405,2.6928449396044014,1.9834751315414905,1.584372802451253,1.143252,198.4,31.2,6.0,1.1632200000000001,0.8,1.4803236000000002,246.8,30.8,6.4,1546.2629885977985,1559.5042248840114
44,1.0,1561.296537846033,1478.4347772799335,0,1.2,1.8,1.5063786000000001,1.5416876,13.0,14.2,2.6,1.6,0.4,0.4,9.8,10.6,1.0437281504273415,1.2681183457374572,3.897551357373595,4.324297692254186,2.208531183563173,2.664323096349835,1.5416876,217.6,32.4,7.0,1.5510199999999998,1.2,1.3543586,281.4,30.8,5.8,1552.2295864680277,1531.0930839421055
45,3.0,1511.933577359737,1651.3902602956864,1,1.8,2.0,1.6791474000000002,1.3480656,12.6,13.0,2.0,1.4,0.4,0.4,10.6,10.0,1.2625487916171552,1.0874155424535275,3.6848794046789406,4.370822497829795,1.8366412239149212,2.769206205382943,1.3480656,241.4,31.2,5.8,1.23858,1.0,1.5271274000000001,307.0,28.6,6.0,1547.3204905061916,1557.0221761518292
46,2.0,1553.3676715850527,1490.0695060550324,0,1.8,2.6,1.2342597999999998,1.5697839999999998,10.6,12.4,1.8,0.8,0.6,0.4,9.6,9.6,1.1140007704496384,1.1699279837310315,3.6436917183920743,4.695514130964876,1.8829105051234365,3.0494460370391607,1.4177658,239.4,30.4,5.8,1.6310200000000001,1.6,1.2342598,298.2,31.0,4.2,1550.867746180516,1566.5736808746483
47,0.0,1529.7637224349078,1412.3461952324706,1,1.4,2.2,1.2487254,1.3272172,11.8,9.8,2.2,0.8,0.4,0.4,10.4,7.4,1.1006417078897357,1.0241697074845433,3.6667949013412,3.9200268922373653,1.8596149092540144,2.6405151575803756,1.1751989999999999,273.2,26.8,3.6,1.3954,1.6,1.2487254,243.0,33.0,5.0,1545.2681131957017,1488.1345582521883
48,1.0,1523.2507161837307,1262.303914912501,1,1.4,2.0,0.9654183999999999,1.2527632,11.4,10.2,2.0,1.2,0.4,0.2,9.6,7.8,0.7948173323646188,0.962229854799807,2.545094434171915,3.4665982054546474,1.2772311693057419,2.198389506712556,1.1007449999999999,274.6,26.8,3.8,1.5512000000000001,1.4,0.9654184000000001,256.2,29.6,4.0,1535.9224450818922,1458.9089307551249
49,0.0,1530.5350352554663,1320.2426244181593,0,1.2,1.2,0.8538432,0.8145408,11.6,8.2,2.6,1.8,0.2,0.4,9.0,6.0,0.6648546434938908,0.5975520076230169,1.882742133177817,1.7104746727272868,0.8894029404968024,1.0109159655869007,0.6625226,254.2,27.4,2.8,1.29304,1.4,0.8538432000000002,221.2,30.4,3.4,1529.7701445637788,1427.2705001827699
